Character	Modifier	Context
Henry Crawford	sure	Her eyes should be darker , but she has a sweet smile ; but as for this wonderful degree of improvement , I am sure it may all be resolved into a better style of dress , and your having nobody else to look at ; and therefore , if you do set about a flirtation with her , you never will persuade me that it is in compliment to her beauty , or that it proceeds from anything but your own idleness and 
Henry Crawford	improver	“ Mr. Bertram , ” said Miss Crawford , a few minutes afterwards , “ you know Henry to be such a capital improver , that you can not possibly engage in anything of the sort at Thornton Lacey without accepting his help . 
Henry Crawford	useful	Only think how useful he was at Sotherton ! 
Henry Crawford	flattered	or are you imagining he would be too much flattered by seeing round your lovely throat an ornament which his money purchased three years ago , before he knew there was such a throat in the world ? 
Henry Crawford	unagreeable	But it was not to be avoided : he made her feel that she was the object of all ; though she could not say that it was unpleasantly done , that there was indelicacy or ostentation in his manner ; and sometimes , when he talked of William , he was really not unagreeable , and shewed even a warmth of heart which did him credit . 
Henry Crawford	determined	I am quite determined , Mary . 
Henry Crawford	determined	No : you must be aware that I am quite determined to marry Fanny Price . ” The surprise was now complete ; for , in spite of whatever his consciousness might suggest , a suspicion of his having any such views had never entered his sister ’s imagination ; and she looked so truly the astonishment she felt , that he was obliged to repeat what he had said , and more fully and more solemnly . 
Henry Crawford	accustomed	Henry Crawford had too much sense not to feel the worth of good principles in a wife , though he was too little accustomed to serious reflection to know them by their proper name ; but when he talked of her having such a steadiness and regularity of conduct , such a high notion of honour , and such an observance of decorum as might warrant any man in the fullest dependence on her faith and integrity , he expressed what was inspired by the knowledge of her being well principled and religious . “ I could so wholly and absolutely confide in her , ” said he ; “ and _ that _ is what I want . ” 
Henry Crawford	sensible	_ You _ are not sensible of the gain , for your regard for him has blinded you ; but , in my estimation , your marrying early may be the saving of you . 
Henry Crawford	happy	Henry was most happy to make it more intelligible , by beginning at an earlier stage , and explaining very particularly what he had done . 
Henry Crawford	incomprehensible	He was inexcusable , incomprehensible ! 
Henry Crawford	serious	She would not have him be serious , and yet what could excuse the use of such words and offers , if they meant but to trifle ? 
Henry Crawford	hero	For as to secrecy , Henry is quite the hero of an old romance , and glories in his chains . 
Henry Crawford	happier	“ I can not imagine Henry ever to have been happier , ” continued Mary presently , “ than when he had succeeded in getting your brother ’s commission . ” 
Henry Crawford	wild	At this very moment he is wild to see you , and occupied only in contriving the means for doing so , and for making his pleasure conduce to yours . 
Henry Crawford	blameless	Depend upon it , there is some mistake , and that a day or two will clear it up ; at any rate , that Henry is blameless , and in spite of a moment ’s _ etourderie _ , thinks of nobody but you . 
Henry Crawford	happy	Had she accepted him as she ought , they might now have been on the point of marriage , and Henry would have been too happy and too busy to want any other object . 
Henry Crawford	busy	Had she accepted him as she ought , they might now have been on the point of marriage , and Henry would have been too happy and too busy to want any other object . 
Henry Crawford	satisfied	Could he have been satisfied with the conquest of one amiable woman ’s affections , could he have found sufficient exultation in overcoming the reluctance , in working himself into the esteem and tenderness of Fanny Price , there would have been every probability of success and felicity for him . 
Henry Crawford	glad	When he returned from Richmond , he would have been glad to see Mrs. Rushworth no more . 
Mrs. Norris	sure	“ My dear Sir Thomas , I perfectly comprehend you , and do justice to the generosity and delicacy of your notions , which indeed are quite of a piece with your general conduct ; and I entirely agree with you in the main as to the propriety of doing everything one could by way of providing for a child one had in a manner taken into one ’s own hands ; and I am sure I should be the last person in the world to withhold my mite upon such an occasion . 
