Character	Modifier	Context
Philip Elton	pleasing	And he was really a very pleasing young man , a young man whom any woman not fastidious might like . 
Philip Elton	man	And he was really a very pleasing young man , a young man whom any woman not fastidious might like . 
Philip Elton	man	"There were wishes at Randalls respecting Emma 's destiny , but it was not desirable to have them suspected ; and the quiet transition which Mr. Knightley soon afterwards made to "" What does Weston think of the weather ; shall we have rain ? "" convinced her that he had nothing more to say or surmise about Hartfield . CHAPTER VI Emma could not feel a doubt of having given Harriet 's fancy a proper direction and raised the gratitude of her young vanity to a very good purpose , for she found her decidedly more sensible than before of Mr. Elton 's being a remarkably handsome man , with most agreeable manners ; and as she had no hesitation in following up the assurance of his admiration by agreeable hints , she was soon pretty confident of creating as much liking on Harriet 's side , as there could be any occasion for . "
Philip Elton	glad	""" I am glad you think I have been useful to her ; but Harriet only wanted drawing out , and receiving a few , very few hints . "
Philip Elton	useful	""" I am glad you think I have been useful to her ; but Harriet only wanted drawing out , and receiving a few , very few hints . "
Philip Elton	sure	""" "" Great has been the pleasure , I am sure . "
Philip Elton	good	If he would be so good as to read to them , it would be a kindness indeed ! 
Philip Elton	happy	Mr. Elton was only too happy . 
Philip Elton	ready	She must allow him to be still frequently coming to look ; any thing less would certainly have been too little in a lover ; and he was ready at the smallest intermission of the pencil , to jump up and see the progress , and be charmed.--There was no being displeased with such an encourager , for his admiration made him discern a likeness almost before it was possible . 
Philip Elton	unhappy	""" I wonder what they are all doing -- whether his sisters know -- if he is unhappy , they will be unhappy too . I hope he will not mind it so very much . "
Philip Elton	man	"Your views for Harriet are best known to yourself ; but as you make no secret of your love of match - making , it is fair to suppose that views , and plans , and projects you have;--and as a friend I shall just hint to you that if Elton is the man , I think it will be all labour in vain . "" Emma laughed and disclaimed . "
Philip Elton	sort	Elton is a very good sort of man , and a very respectable vicar of Highbury , but not at all likely to make an imprudent match . He knows the value of a good income as well as any body . 
Philip Elton	man	He knows that he is a very handsome young man , and a great favourite wherever he goes ; and from his general way of talking in unreserved moments , when there are only men present , I am convinced that he does not mean to throw himself away . 
Philip Elton	attentive	He certainly might have heard Mr. Elton speak with more unreserve than she had ever done , and Mr. Elton might not be of an imprudent , inconsiderate disposition as to money matters ; he might naturally be rather attentive than otherwise to them ; but then , Mr. Knightley did not make due allowance for the influence of a strong passion at war with all interested motives . 
Philip Elton	determined	Mr. Elton had been determined to go on , and had said in a _ very _ _ particular _ way indeed , that he was going on business which he would not put off for any inducement in the world ; and something about a very enviable commission , and being the bearer of something exceedingly precious . 
Philip Elton	afraid	"He was afraid not even Miss Woodhouse""--he stopt a moment--""or Miss Smith could inspire him . "" "
Philip Elton	superior	He is so very superior . 
Philip Elton	clever	"You and Mr. Elton are one as clever as the other . This charade!--If I had studied a twelvemonth , I could never have made any thing like it . "" "
Philip Elton	delightful	It was not closed , however , it still remained ajar ; but by engaging the housekeeper in incessant conversation , she hoped to make it practicable for him to chuse his own subject in the adjoining room . For ten minutes she could hear nothing but herself . It could be protracted no longer . She was then obliged to be finished , and make her appearance . The lovers were standing together at one of the windows . It had a most favourable aspect ; and , for half a minute , Emma felt the glory of having schemed successfully . But it would not do ; he had not come to the point . He had been most agreeable , most delightful ; he had told Harriet that he had seen them go by , and had purposely followed them ; other little gallantries and allusions had been dropt , but nothing serious . 
