Character	Modifier	Context
Charlotte Palmer	sure	"I am sure I shall be very happy to chaperon you at any time till I am confined , if Mrs. Dashwood should not like to go into public . "" "
Charlotte Palmer	happy	"I am sure I shall be very happy to chaperon you at any time till I am confined , if Mrs. Dashwood should not like to go into public . "" "
Charlotte Palmer	happy	Now , pray do,--and come while the Westons are with us . You can not think how happy I shall be ! 
Charlotte Palmer	able	She thought it probable that as they lived in the same county , Mrs. Palmer might be able to give some more particular account of Willoughby 's general character , than could be gathered from the Middletons ' partial acquaintance with him ; and she was eager to gain from any one , such a confirmation of his merits as might remove the possibility of fear from Marianne . 
Charlotte Palmer	intimate	""" By many -- by some of whom you know nothing , by others with whom you are most intimate , Mrs. Jennings , Mrs. Palmer , and the Middletons . "
Charlotte Palmer	angry	"Mrs. Palmer , in her way , was equally angry . "" "
Charlotte Palmer	determined	She was determined to drop his acquaintance immediately , and she was very thankful that she had never been acquainted with him at all . She wished with all her heart 
Charlotte Palmer	thankful	She was determined to drop his acquaintance immediately , and she was very thankful that she had never been acquainted with him at all . She wished with all her heart 
Charlotte Palmer	well	"Mrs. Palmer was so well at the end of a fortnight , that her mother felt it no longer necessary to give up the whole of her time to her ; and , contenting herself with visiting her once or twice a day , returned from that period to her own home , and her own habits , in which she found the Miss Dashwoods very ready to resume their former share . About the third or fourth morning after their being thus resettled in Berkeley Street , Mrs. Jennings , on returning from her ordinary visit to Mrs. Palmer , entered the drawing - room , where Elinor was sitting by herself , with an air of such hurrying importance as prepared her to hear something wonderful ; and giving her time only to form that idea , began directly to justify it , by saying , "" Lord ! "
Charlotte Palmer	pretty	Charlotte is very pretty , I can tell you . 
Charlotte Palmer	happy	"Mr. Palmer is the kind of man I like . "" CHAPTER 21 The Palmers returned to Cleveland the next day , and the two families at Barton were again left to entertain each other . But this did not last long ; Elinor had hardly got their last visitors out of her head , had hardly done wondering at Charlotte 's being so happy without a cause , at Mr. Palmer 's acting so simply , with good abilities , and at the strange unsuitableness which often existed between husband and wife , before Sir John 's and Mrs. Jennings 's active zeal in the cause of society , procured her some other new acquaintance to see and observe . "
Charlotte Palmer	sure	She was sure it was very ill -- it cried , and fretted , and was all over pimples . So I looked at it directly , and , ' Lord ! my dear , ' says I , ' it is nothing in the world , but the red gum-- 
Charlotte Palmer	easy	and nurse said just the same . But Charlotte , she would not be satisfied , so Mr. Donavan was sent for ; and luckily he happened to just come in from Harley Street , so he stepped over directly , and as soon as ever he saw the child , be said just as we did , that it was nothing in the world but the red gum , and then Charlotte was easy . 
Fanny Dashwood	well	"And I hope she is well . "" "
Fanny Dashwood	glad	Such a woman as I am sure Fanny will be glad to know . 
Fanny Dashwood	kind	Your sister need not have any scruple even of visiting HER , which , to say the truth , has been a little the case , and very naturally ; for we only knew that Mrs. Jennings was the widow of a man who had got all his money in a low way ; and Fanny and Mrs. Ferrars were both strongly prepossessed , that neither she nor her daughters were such kind of women as Fanny would like to associate with . 
Fanny Dashwood	glad	"and it was altogether an attention which the delicacy of his conscience pointed out to be requisite to its complete enfranchisement from his promise to his father . Fanny was startled at the proposal . "" I do not see how it can be done , "" said she , "" without affronting Lady Middleton , for they spend every day with her ; otherwise I should be exceedingly glad to do it . "
Fanny Dashwood	ready	You know I am always ready to pay them any attention in my power , as my taking them out this evening shews . 
Fanny Dashwood	sure	"I am sure you will like them ; indeed , you DO like them , you know , very much already , and so does my mother ; and they are such favourites with Harry ! "" "
Fanny Dashwood	ill	""" "" What ! is Fanny ill ? "" "
Fanny Dashwood	glad	He expressed great pleasure in meeting Elinor , told her that he had been just going to call in Berkeley Street , and , assuring her that Fanny would be very glad to see her , invited her to come in . 
