Character	Assertion
George Wickham	The Collinses will turn us out , before he is cold in his grave ; and if you are not kind to us , brother , I do not know what we shall do . ” They all exclaimed against such terrific ideas ; and Mr. Gardiner , after general assurances of his affection for her and all her family , told her that he meant to be in London the very next day , and would assist Mr. Bennet in every endeavour for recovering Lydia . “ Do not give way to useless alarm , ” added he : “ though it is right to be prepared for the worst , there is no occasion to look on it as certain .
George Wickham	As soon as I get to town , I shall go to my brother , and make him come home with me to Gracechurch Street , and then we may consult together as to what is to be done . ” “ Oh , my dear brother , ” replied Mrs. Bennet , “ that is exactly what I could most wish for .
George Wickham	And , above all things , keep Mr. Bennet from fighting .
George Wickham	I know you will contrive it all . ” But Mr. Gardiner , though he assured her again of his earnest endeavours in the cause , could not avoid recommending moderation to her , as well in her hopes as her fears ; and after talking with her in this manner till dinner was on table , they left her to vent all her feelings on the housekeeper , who attended in the absence of her daughters .
George Wickham	He _ was _ coming to us , in order to assure us of his concern , before he had any idea of their not being gone to Scotland : when that apprehension first got abroad , it hastened his journey . ” “ And was Denny convinced that Wickham would not marry ?
George Wickham	I felt a little uneasy -- a little fearful of my sister ’s happiness with him in marriage , because I knew that his conduct had not been always quite right .
George Wickham	“ And did Colonel Forster appear to think ill of Wickham himself ?
George Wickham	Does he know his real character ? ”
George Wickham	“ I must confess that he did not speak so well of Wickham as he formerly did .
George Wickham	He believed him to be imprudent and extravagant ; and since this sad affair has taken place , it is said that he left Meryton greatly in debt : but I hope this may be false . ” “ Oh , Jane , had we been less secret , had we told what we knew of him , this could not have happened ! ” “ Perhaps it would have been better , ” replied her sister .
George Wickham	When the engagement was for home , some of the officers always made part of it , of which officers Mr. Wickham was sure to be one ; and
George Wickham	on these occasions Mrs. Gardiner , rendered suspicious by Elizabeth ’s warm commendation of him , narrowly observed them both .
George Wickham	To Mrs. Gardiner , Wickham had one means of affording pleasure , unconnected with his general powers .
George Wickham	About ten or a dozen years ago , before her marriage , she had spent a considerable time in that very part of Derbyshire to which he belonged .
George Wickham	They had , therefore , many acquaintance in common ; and , though Wickham had been little there since the death of Darcy ’s father , five years before , it was yet in his power to give her fresher intelligence of her former friends than she had been in the way of procuring . Mrs. Gardiner had seen Pemberley , and known the late Mr. Darcy by character perfectly well .
George Wickham	In comparing her recollection of Pemberley with the minute description which Wickham could give , and in bestowing her tribute of praise on the character of its late possessor
George Wickham	, she was delighting both him and herself .
George Wickham	Let Wickham be your man .
George Wickham	He is a pleasant fellow , and would jilt you creditably . ” “ Thank you , sir , but a less agreeable man would satisfy me .
George Wickham	Mr. Wickham ’s society was of material service in dispelling the gloom which the late perverse occurrences had thrown on many of the Longbourn family .
