Character	Assertion
Mrs. Morland	What had she to say that would not humble herself and pain her family , that would not increase her own grief by the confession of it , extend an useless resentment , and perhaps involve the innocent with the guilty in undistinguishing ill will ?
Mrs. Morland	The chaise of a traveller being a rare sight in Fullerton , the whole family were immediately at the window ; and to have it stop at the sweep - gate was a pleasure to brighten every eye and occupy every fancy — a pleasure quite unlooked for by all but the two youngest children , a boy and girl of six and four years old , who expected a brother or sister in every carriage .
Mrs. Morland	Her father , mother , Sarah , George , and Harriet , all assembled at the door to welcome her with affectionate eagerness , was a sight to awaken the best feelings of Catherine ’s heart ; and in the embrace of each , as she stepped from the carriage , she found herself soothed beyond anything that she had believed possible .
Mrs. Morland	in the joyfulness of family love everything for a short time was subdued , and the pleasure of seeing her , leaving them at first little leisure for calm curiosity , they were all seated round the tea - table , which Mrs. Morland had hurried for the comfort of the poor traveller , whose pale and jaded looks soon caught her notice , before any inquiry so direct as to demand a positive answer was addressed to her .
Mrs. Morland	Reluctantly , and with much hesitation , did she then begin what might perhaps , at the end of half an hour , be termed , by the courtesy of her hearers , an explanation ; but scarcely , within that time , could they at all discover the cause , or collect the particulars , of her sudden return .
Mrs. Morland	here , when the whole was unfolded , was an insult not to be overlooked , nor , for the first half hour , to be easily pardoned . Without suffering any romantic alarm , in the consideration of their daughter ’s long and lonely journey , Mr. and Mrs. Morland could not but feel that it might have been productive of much unpleasantness to her ; that it was what they could never have voluntarily suffered ; and that , in forcing her on such a measure , General Tilney had acted neither honourably nor feelingly — neither as a gentleman nor as a parent .
Mrs. Morland	“ My dear , you give yourself a great deal of needless trouble , ” said her mother at last ; “ depend upon it , it is something not at all worth understanding . ”
Mrs. Morland	“ My dear , you give yourself a great deal of needless trouble , ” said her mother at last ; “ depend upon it , it is something not at all worth understanding . ”
Mrs. Morland	“ I am sorry for the young people , ” returned Mrs. Morland ; “ they must have a sad time of it ; but as for anything else , it is no matter now ; Catherine is safe at home , and our comfort does not depend upon General
Mrs. Morland	“ Well , ” continued her philosophic mother , “ I am glad I did not know of your journey at the time ; but now it is all over , perhaps there is no great harm done .
