Character	Assertion
Jane Fairfax	I do not know a more luxurious state , sir , than sitting at one 's ease to be entertained a whole evening by two such young women ; sometimes with music and sometimes with conversation . I am sure Miss Fairfax must have found the evening pleasant , Emma .
Jane Fairfax	I was glad you made her play so much , for having no instrument at her grandmother 's , it must have been a real indulgence .
Jane Fairfax	""" An arch look expressed--""I understand you well enough ; "" but she said only , "" Miss Fairfax is reserved . """
Jane Fairfax	""" I always told you she was -- a little ; but you will soon overcome all that part of her reserve which ought to be overcome , all that has its foundation in diffidence ."
Jane Fairfax	""" You think her diffident . I do not see it . "" "" My dear Emma , "" said he , moving from his chair into one close by her , "" you are not going to tell me , I hope , that you had not a pleasant evening . "" "" Oh !"
Jane Fairfax	I like old friends ; and Miss Jane Fairfax is a very pretty sort of young lady , a very pretty and a very well - behaved young lady indeed .
Jane Fairfax	"She must have found the evening agreeable , Mr. Knightley , because she had Emma . "" "" True , sir ; and Emma , because she had Miss Fairfax . "" Emma saw his anxiety , and wishing to appease it , at least for the present , said , and with a sincerity which no one could question-- "" She is a sort of elegant creature that one can not keep one 's eyes from . I am always watching her to admire ; and I do pity her from my heart . """
Jane Fairfax	", he was expressing the next morning , being at Hartfield again on business with Mr. Woodhouse , his approbation of the whole ; not so openly as he might have done had her father been out of the room , but speaking plain enough to be very intelligible to Emma . He had been used to think her unjust to Jane , and had now great pleasure in marking an improvement . "" A very pleasant evening , "" he began , as soon as Mr. Woodhouse had been talked into what was necessary , told that he understood , and the papers swept away;--""particularly pleasant . You and Miss Fairfax gave us some very good music ."
Jane Fairfax	For it is not five minutes since I received Mrs. Cole 's note -- no , it can not be more than five-- or at least ten -- for I had got my bonnet and spencer on , just ready to come out -- I was only gone down to speak to Patty again about the pork -- Jane was standing in the passage -- were not you , Jane?-- for my mother was so afraid that we had not any salting - pan large enough . So I said I would go down and see , and Jane said , ` Shall I go down instead ?
Jane Fairfax	for I think you have a little cold , and Patty has been washing the kitchen .
Jane Fairfax	my dear , ' said I -- well , and just then came the note .
Jane Fairfax	A Miss Hawkins-- that 's all I know .
Jane Fairfax	"A Miss Hawkins-- "" "" I was with Mr. Cole on business an hour and a half ago ."
Jane Fairfax	He had just read Elton 's letter as I was shewn in , and handed it to me directly .
Jane Fairfax	that is quite -- I suppose there never was a piece of news more generally interesting .
Jane Fairfax	My dear sir , you really are too bountiful .
Jane Fairfax	My mother desires her very best compliments and regards , and a thousand thanks , and says you really quite oppress her .
Jane Fairfax	my dear sir , as my mother says , our friends are only too good to us .
Jane Fairfax	If ever there were people who , without having great wealth themselves , had every thing they could wish for , I am sure it is us .
Jane Fairfax	Jane , you have never seen Mr. Elton!--no wonder that you have such a curiosity to see him .
Jane Fairfax	""" Jane 's curiosity did not appear of that absorbing nature as wholly to occupy her ."
Jane Fairfax	""" No -- I have never seen Mr. Elton , "" she replied , starting on this appeal ; "" is he -- is he a tall man ? """
Jane Fairfax	"When you have been here a little longer , Miss Fairfax , you will understand that Mr. Elton is the standard of perfection in Highbury , both in person and mind . "" "" Very true , Miss Woodhouse , so she will . He is the very best young man -- But , my dear Jane , if you remember , I told you yesterday he was precisely the height of Mr. Perry ."
Jane Fairfax	His extreme attention to my mother-- wanting her to sit in the vicarage pew , that she might hear the better , for my mother is a little deaf , you know -- it is not much , but she does not hear quite quick .
Jane Fairfax	Jane says that Colonel Campbell is a little deaf . He fancied bathing might be good for it -- the warm bath-- but she says it did him no lasting benefit .
Jane Fairfax	"I say , sir , "" turning to Mr. Woodhouse , "" I think there are few places with such society as Highbury ."
Jane Fairfax	"I always say , we are quite blessed in our neighbours.--My dear sir , if there is one thing my mother loves better than another , it is pork-- a roast loin of pork-- "" "" As to who , or what Miss Hawkins is , or how long he has been acquainted with her , "" said Emma , "" nothing I suppose can be known ."
Jane Fairfax	""" When I have seen Mr. Elton , "" replied Jane , "" I dare say I shall be interested -- but I believe it requires _ that _ with me ."
Jane Fairfax	Jane , do you know I always fancy Mr. Dixon like Mr. John Knightley .
Jane Fairfax	"I mean in person -- tall , and with that sort of look -- and not very talkative . "" "" Quite wrong , my dear aunt ; there is no likeness at all . "" "" Very odd !"
Jane Fairfax	"Mr. Dixon , you say , is not , strictly speaking , handsome ? "" "" Handsome !"
Jane Fairfax	But I gave what I believed the general opinion , when I called him plain .
Jane Fairfax	""" Well , my dear Jane , I believe we must be running away ."
Jane Fairfax	and , Jane , you had better go home directly -- I would not have you out in a shower!--We think she is the better for Highbury already .
Jane Fairfax	Thank you , we do indeed .
Jane Fairfax	"Well , that is so very!--I am sure if Jane is tired , you will be so kind as to give her your arm.--Mr . Elton , and Miss Hawkins!--Good morning to you . """
Jane Fairfax	"If she were to meet Miss Bates in her way!--and upon its beginning to rain , Emma was obliged to expect that the weather would be detaining her at Mrs. Goddard 's , and that the intelligence would undoubtedly rush upon her without preparation . The shower was heavy , but short ; and it had not been over five minutes , when in came Harriet , with just the heated , agitated look which hurrying thither with a full heart was likely to give ; and the "" Oh ! Miss Woodhouse , what do you think has happened ! "" which instantly burst forth , had all the evidence of corresponding perturbation ."
