Character	Assertion
Sir Thomas Bertram	Mr. Rushworth had been gone at this time to Bath , to pass a few days with his mother , and bring her back to town , and Maria was with these friends without any restraint , without even Julia ; for Julia had removed from Wimpole Street two or three weeks before , on a visit to some relations of Sir Thomas ; a removal which her father and mother were now disposed to attribute to some view of convenience on Mr. Yates ’s account . Very soon after the Rushworths ’ return to Wimpole Street , Sir Thomas had received a letter from an old and most particular friend in London , who hearing and witnessing a good deal to alarm him in that quarter , wrote to recommend Sir Thomas ’s coming to London himself , and using his influence with his daughter to put an end to the intimacy which was already exposing her to unpleasant remarks , and evidently making Mr. Rushworth uneasy . Sir Thomas was preparing to act upon this letter , without communicating its contents to any creature at Mansfield , when it was followed by another , sent express from the same friend , to break to him the almost desperate situation in which affairs then stood with the young people .
Sir Thomas Bertram	Sir Thomas set off , Edmund would go with him , and the others had been left in a state of wretchedness , inferior only to what followed the receipt of the next letters from London .
Sir Thomas Bertram	might perhaps arise almost as much from the personal disrespect with which she had herself been treated as from sensibility for her son .
Sir Thomas Bertram	But had she been less obstinate , or of less weight with her son , who was always guided by the last speaker , by the person who could get hold of and shut him up , the case would still have been hopeless , for Mrs. Rushworth did not appear again , and there was every reason to conclude her to be concealed somewhere with Mr. Crawford , who had quitted his uncle ’s house , as for a journey , on the very day of her absenting herself .
Sir Thomas Bertram	Sir Thomas , however , remained yet a little longer in town , in the hope of discovering and snatching her from farther vice , though all was lost on the side of character . _ His _ present state Fanny could hardly bear to think of .
Sir Thomas Bertram	There was but one of his children who was not at this time a source of misery to him .
Sir Thomas Bertram	Tom ’s complaints had been greatly heightened by the shock of his sister ’s conduct , and his recovery so much thrown back by it , that even Lady Bertram had been struck by the difference , and all her alarms were regularly sent off to her husband ; and Julia ’s elopement , the additional blow which had met him on his arrival in London , though its force had been deadened at the moment , must , she knew , be sorely felt . She saw that it was .
Sir Thomas Bertram	His letters expressed how much he deplored it .
Sir Thomas Bertram	He called it a bad thing , done in the worst manner , and at the worst time ; and though Julia was yet as more pardonable than Maria as folly than vice , he could not but regard the step she had taken as opening the worst probabilities of a conclusion hereafter like her sister ’s .
Sir Thomas Bertram	Such was his opinion of the set into which she had thrown herself .
Sir Thomas Bertram	Fanny felt for him most acutely .
Sir Thomas Bertram	Mr. Crawford would have fully acquitted her conduct in refusing him ; but this , though most material to herself , would be poor consolation to Sir Thomas .
Sir Thomas Bertram	It was of a much less poignant nature than what the others excited ; but Sir Thomas was considering his happiness as very deeply involved in the offence of his sister and friend ; cut off by it , as he must be , from the woman whom he had been pursuing with undoubted attachment and strong probability of success ; and who , in everything but this despicable brother , would have been so eligible a connexion
Sir Thomas Bertram	He was aware of what Edmund must be suffering on his own behalf , in addition to all the rest , when they were in town : he had seen or conjectured his feelings ; and , having reason to think that one interview with Miss Crawford had taken place , from which Edmund derived only increased distress , had been as anxious on that account as on others to get him out of town , and had engaged him in taking Fanny home to her aunt , with a view to his relief and benefit , no less than theirs .
Sir Thomas Bertram	Fanny was not in the secret of her uncle ’s feelings , Sir Thomas not in the secret of Miss Crawford ’s character . Had he been privy to her conversation with his son , he would not have wished her to belong to him , though her twenty thousand pounds had been forty .
